,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,time_diff,week,corr_z_outlier,LOF_status,month
6922225,164,2023-04-26 16:38:18+00:00,51.1698654,4.7964848,22.0,41.0,213.0,213.0,834.0,840.0,82.0,82.0,81.0,82.0,64.0,17,corr_ok,lof_ok,April
9013596,164,2023-05-01 22:06:52+00:00,50.9364832,5.3066729,17.0,17.0,244.0,234.0,797.0,797.0,82.0,81.0,76.0,80.0,61.0,18,corr_ok,lof_ok,May
10349992,116,2023-08-21 05:38:55+00:00,50.80515,3.6183856,43.0,37.0,358.0,334.0,1834.0,1810.0,84.0,87.0,89.0,86.0,54.0,34,corr_ok,lof_ok,August
5643399,116,2023-06-12 02:49:02+00:00,50.8507506,3.6009501,30.0,36.0,213.0,175.0,800.0,800.0,78.0,77.0,80.0,77.0,13.0,24,corr_ok,lof_ok,June
9915801,164,2023-07-01 12:26:17+00:00,51.135934,4.5605859,29.0,0.0,224.0,0.0,800.0,0.0,82.0,0.0,81.0,70.0,30.0,26,corr_outlier,lof_ok,July
8076899,116,2023-06-06 07:47:04+00:00,50.742211,3.602061,38.0,36.0,189.0,162.0,808.0,797.0,80.0,81.0,87.0,87.0,12.0,23,corr_ok,lof_ok,June
2390960,164,2023-04-16 06:01:35+00:00,51.2156979,4.4209202,15.0,20.0,238.0,244.0,802.0,805.0,81.0,80.0,77.0,76.0,60.0,15,corr_ok,lof_ok,April
4279354,164,2023-08-09 03:41:33+00:00,51.1764735,4.4730296,36.0,34.0,220.0,203.0,796.0,798.0,84.0,81.0,84.0,85.0,59.0,32,corr_ok,lof_ok,August
17068449,116,2023-05-26 06:36:59+00:00,50.8549403,3.6052839,20.0,31.0,224.0,179.0,804.0,795.0,77.0,76.0,78.0,76.0,49.0,21,corr_ok,lof_ok,May
5028639,116,2023-05-12 03:58:41+00:00,50.8514764,3.6015879,28.0,38.0,207.0,172.0,800.0,797.0,81.0,80.0,85.0,82.0,2.0,19,corr_ok,lof_ok,May
10570058,116,2023-03-23 08:20:41+00:00,51.0342018,3.7153626,25.0,37.0,227.0,179.0,792.0,797.0,78.0,78.0,81.0,79.0,54.0,12,corr_ok,lof_ok,March
4772645,164,2023-02-18 08:24:53+00:00,51.1686307,4.7861853,27.5,40.0,394.5,172.5,1651.0,721.0,82.0,81.0,82.0,82.0,33.0,7,corr_ok,lof_ok,February
11672799,123,2023-03-02 16:21:11+00:00,51.0335403,5.332402,36.0,33.0,376.0,355.0,1498.0,1498.0,79.0,81.0,0.0,85.0,61.0,9,corr_outlier,lof_ok,March
17006944,164,2023-07-08 02:12:49+00:00,51.1904491,5.1138009,27.0,32.0,238.0,234.0,799.0,790.0,82.0,81.0,73.0,76.0,53.0,27,corr_ok,lof_ok,July
14329440,164,2023-02-18 15:09:32+00:00,51.2157738,4.4208996,20.0,28.0,258.0,272.0,861.0,906.0,81.0,80.0,77.0,77.0,41.0,7,corr_ok,lof_outlier,February
17033231,116,2023-07-20 19:29:44+00:00,50.9203713,3.7907337,38.0,46.0,193.0,169.0,803.0,803.0,80.0,80.0,87.0,86.0,45.0,29,corr_ok,lof_ok,July
8658357,116,2023-06-06 19:02:14+00:00,51.0053823,3.6672623,40.0,37.0,193.0,165.0,801.0,810.0,83.0,83.0,84.0,82.0,8.0,23,corr_ok,lof_ok,June
13695225,123,2023-04-22 13:03:12+00:00,51.2153626,4.4206563,25.0,22.0,241.0,227.0,800.0,805.0,72.0,79.0,74.0,78.0,61.0,16,corr_ok,lof_ok,April
1402918,164,2023-05-05 04:12:10+00:00,50.9530528,5.3321434,20.0,29.0,441.0,400.0,1355.0,1358.0,78.0,82.0,70.0,76.0,19.0,18,corr_ok,lof_outlier,May
2119972,123,2023-04-22 06:06:00+00:00,51.1907408,5.1149097,25.0,23.0,217.0,210.0,790.0,794.0,76.0,80.0,78.0,81.0,57.0,16,corr_ok,lof_ok,April
17174702,164,2023-02-19 09:28:20+00:00,51.1358088,4.5592278,17.0,40.0,224.0,224.0,803.0,799.0,82.0,79.0,79.0,80.0,60.0,7,corr_ok,lof_ok,February
14096700,123,2023-04-07 11:00:26+00:00,51.1870241,5.0943701,37.0,29.0,331.0,331.0,1465.0,1444.0,82.0,83.0,81.0,85.0,50.0,14,corr_ok,lof_ok,April
15530120,116,2023-07-28 04:04:14+00:00,50.8565349,3.6080789,21.0,19.0,465.0,441.0,799.0,804.0,42.0,37.0,35.0,33.0,5.0,30,corr_ok,lof_ok,July
4916165,116,2023-07-31 11:27:13+00:00,50.8675487,3.8141169,33.0,38.0,203.0,169.0,796.0,796.0,80.0,78.0,85.0,84.0,54.0,31,corr_ok,lof_ok,July
4182744,116,2023-05-24 13:31:04+00:00,50.9468107,4.0314873,26.0,35.0,255.0,175.0,930.0,800.0,80.0,78.0,81.0,77.0,59.0,21,corr_ok,lof_ok,May
339450,164,2023-06-28 00:27:04+00:00,51.1906719,5.1134888,23.0,22.0,241.0,244.0,797.0,802.0,82.0,81.0,73.0,75.0,61.0,26,corr_ok,lof_ok,June
3989975,164,2023-06-29 12:30:45+00:00,51.0507634,5.2355219,45.0,22.0,387.5,0.0,1871.0,0.0,85.0,40.0,86.5,85.5,10.0,26,corr_outlier,lof_ok,June
16496002,116,2023-03-10 02:37:46+00:00,50.8552139,3.6062594,15.0,31.0,217.0,172.0,797.0,805.0,78.0,77.0,79.0,76.0,8.0,10,corr_ok,lof_ok,March
5065950,123,2023-05-26 11:38:50+00:00,51.0990388,5.2367297,67.0,61.0,314.6666666666667,328.3333333333333,1418.0,1413.0,85.0,90.0,83.66666666666667,89.0,60.0,21,corr_ok,lof_outlier,May
16352901,164,2023-04-21 12:37:59+00:00,51.0346209,5.32076,30.0,39.0,213.0,220.0,837.0,930.0,82.0,83.0,81.0,87.0,49.0,16,corr_ok,lof_ok,April
14324021,123,2023-02-15 13:05:35+00:00,51.1907565,5.1145816,21.0,22.0,262.0,220.0,827.0,807.0,71.0,81.0,74.0,79.0,59.0,7,corr_ok,lof_ok,February
11406777,123,2023-04-18 14:00:25+00:00,51.2461233,5.5421747,27.0,29.0,244.0,217.0,802.0,801.0,75.0,81.0,77.0,81.0,60.0,16,corr_ok,lof_ok,April
12576392,164,2023-02-26 20:10:56+00:00,51.0346236,5.3201126,17.0,42.0,393.0,376.0,1565.0,1581.0,82.0,80.0,79.0,82.0,63.0,8,corr_ok,lof_ok,February
9017359,123,2023-05-24 11:53:20+00:00,51.1905133,5.114091,29.0,30.0,293.0,300.0,802.0,790.0,61.0,67.0,58.0,64.0,60.0,21,corr_ok,lof_ok,May
12152451,116,2023-04-26 10:57:24+00:00,50.90660615,3.91924215,26.0,36.0,222.0,173.5,800.5,796.5,77.0,76.0,79.5,78.0,59.0,17,corr_ok,lof_ok,April
13504771,116,2023-05-15 05:35:50+00:00,50.8069099,3.9566421,38.0,33.0,189.0,165.0,863.0,820.0,90.0,92.0,96.0,99.0,1.0,20,corr_ok,lof_ok,May
9796968,164,2023-07-11 07:51:08+00:00,51.2158919,4.4215323,43.0,41.0,210.0,220.0,799.0,800.0,83.0,80.0,82.0,81.0,61.0,28,corr_ok,lof_ok,July
9062321,164,2023-09-09 14:11:00+00:00,51.2459687,5.5405273,40.0,42.0,238.0,231.0,799.0,797.0,82.0,80.0,77.0,78.0,60.0,36,corr_ok,lof_ok,September
14495092,116,2023-03-21 11:24:02+00:00,51.034504,3.757642,33.0,42.0,217.0,172.0,807.0,794.0,81.0,80.0,79.0,79.0,13.0,12,corr_ok,lof_outlier,March
16977249,116,2023-07-20 03:18:29+00:00,50.855404,3.8104006,43.0,40.0,193.0,165.0,818.0,803.0,84.0,82.0,84.0,82.0,7.0,29,corr_ok,lof_ok,July
7157135,116,2023-02-20 11:58:05+00:00,50.8518852,3.6020781,33.0,36.0,193.0,165.0,797.0,807.0,81.0,77.0,87.0,83.0,57.0,8,corr_ok,lof_ok,February
9735944,116,2023-07-28 05:18:02+00:00,50.7423521,3.6026177,36.0,40.0,220.0,175.0,804.0,802.0,79.0,77.0,81.0,77.0,47.0,30,corr_ok,lof_ok,July
12615124,164,2023-07-29 06:31:53+00:00,51.050517,5.2360524,30.0,0.0,403.0,0.0,1497.0,0.0,88.0,0.0,87.0,90.0,11.0,30,corr_outlier,lof_ok,July
16958271,164,2023-05-25 16:51:53+00:00,50.9369591,5.307062,20.0,25.0,496.0,479.0,798.0,798.0,45.0,43.0,24.0,29.0,61.0,21,corr_ok,lof_outlier,May
4796311,164,2023-02-18 17:16:09+00:00,51.183923,4.8564519,32.666666666666664,37.0,384.6666666666667,361.6666666666667,1547.3333333333333,1511.6666666666667,82.0,85.0,81.33333333333333,82.0,11.0,7,corr_ok,lof_ok,February
790873,123,2023-04-23 07:56:41+00:00,51.1739593,5.0193366,38.0,40.0,372.0,379.0,1933.0,1891.0,84.0,85.0,82.0,86.0,63.0,16,corr_ok,lof_ok,April
8195658,116,2023-02-09 15:32:45+00:00,50.851809,3.6019349,20.0,31.0,210.0,172.0,798.0,795.0,77.0,76.0,81.0,77.0,3.0,6,corr_ok,lof_ok,February
14316669,164,2023-09-09 13:45:55+00:00,51.2459727,5.5405112,45.0,41.0,224.0,224.0,802.0,799.0,82.0,81.0,81.0,82.0,59.0,36,corr_ok,lof_ok,September
11296206,123,2023-05-31 07:45:34+00:00,51.1947998,4.4361026,36.0,33.0,396.0,396.0,1498.0,1493.0,78.0,80.0,81.0,83.0,60.0,22,corr_ok,lof_ok,May
3278602,123,2023-05-13 04:20:01+00:00,51.1907013,5.1133272,20.0,17.0,369.0,389.0,800.0,800.0,51.0,52.0,45.0,47.0,22702.0,19,corr_ok,lof_ok,May
5989932,164,2023-06-09 18:13:29+00:00,51.1902946,5.1133464,37.0,41.0,234.0,238.0,802.0,790.0,82.0,80.0,76.0,77.0,60.0,23,corr_ok,lof_ok,June
17334322,116,2023-02-14 04:41:54+00:00,50.8914811,4.071459,29.0,37.0,186.0,162.0,798.0,818.0,82.0,80.0,86.0,84.0,6.0,7,corr_ok,lof_ok,February
4827276,116,2023-02-13 13:19:25+00:00,50.864734,3.8136824,37.0,37.0,179.0,162.0,802.0,802.0,81.0,85.0,88.0,87.0,52.0,7,corr_ok,lof_ok,February
3921443,116,2023-02-15 04:30:30+00:00,51.040055,3.6928611,12.0,28.0,224.0,175.0,789.0,799.0,78.0,76.0,75.0,74.0,56.0,7,corr_ok,lof_ok,February
507127,116,2023-05-15 06:21:52+00:00,51.0351532,3.7103612,33.0,37.0,196.0,165.0,805.0,800.0,80.0,80.0,87.0,87.0,6.0,20,corr_ok,lof_ok,May
11328373,116,2023-08-21 05:41:59+00:00,50.7578976,3.6297,40.0,36.0,358.0,293.0,1503.0,1496.0,83.0,86.0,86.0,84.0,57.0,34,corr_ok,lof_ok,August
15445384,164,2023-09-11 14:00:53+00:00,51.1738691,4.9046535,45.0,43.0,386.0,213.0,1414.0,1125.0,82.0,81.0,79.0,83.0,59.0,37,corr_ok,lof_ok,September
14560903,164,2023-04-20 06:50:33+00:00,51.2461913,5.5429525,11.0,25.0,231.0,231.0,798.0,800.0,81.0,79.0,77.0,77.0,49.0,16,corr_ok,lof_ok,April
16340430,123,2023-04-17 17:56:07+00:00,50.9309553,5.326793,28.0,34.0,227.0,217.0,802.0,797.0,79.0,80.0,79.0,80.0,61.0,16,corr_ok,lof_ok,April
13553121,123,2023-05-02 17:46:44+00:00,51.2022107,5.2190187,35.0,36.0,213.0,203.0,833.0,889.0,80.0,82.0,79.0,82.0,60.0,18,corr_ok,lof_ok,May
1640558,164,2023-03-26 07:37:53+00:00,51.2460607,5.541586,19.0,35.0,227.0,213.0,802.0,793.0,80.0,81.0,80.0,83.0,60.0,12,corr_ok,lof_ok,March
3187626,116,2023-06-15 06:20:37+00:00,51.0320553,3.7250719,37.0,40.0,193.0,175.0,799.0,799.0,82.0,78.0,85.0,82.0,13.0,24,corr_ok,lof_ok,June
4786883,116,2023-02-15 09:18:39+00:00,50.7701176,3.8715475,25.0,30.0,210.0,175.0,800.0,801.0,77.0,76.0,81.0,77.0,3.0,7,corr_ok,lof_ok,February
3424597,116,2023-01-24 04:12:31+00:00,50.7745142,3.8730234,15.0,6.0,224.0,193.0,793.0,804.0,77.0,73.0,73.0,70.0,59.0,4,corr_ok,lof_ok,January
5208262,164,2023-07-27 15:46:14+00:00,51.1994283,4.4322584,37.0,37.0,224.0,224.0,802.0,801.0,81.0,78.0,81.0,80.0,60.0,30,corr_ok,lof_ok,July
7860358,123,2023-05-12 03:03:15+00:00,51.2228496,5.4374858,30.0,33.0,213.0,213.0,800.0,819.0,78.0,80.0,77.0,82.0,60.0,19,corr_ok,lof_ok,May
7244461,116,2023-01-27 03:37:58+00:00,50.8547946,3.6057855,10.0,12.0,224.0,186.0,802.0,794.0,76.0,76.0,74.0,74.0,3.0,4,corr_ok,lof_ok,January
3329806,164,2023-08-01 18:30:52+00:00,51.0414155,5.2588704,48.0,41.0,376.0,355.0,1439.0,1367.0,86.0,86.0,85.0,87.0,30.0,31,corr_ok,lof_ok,August
17109582,164,2023-09-04 18:46:36+00:00,51.1906656,5.1141151,30.0,36.0,251.0,248.0,795.0,798.0,82.0,80.0,76.0,77.0,61.0,36,corr_ok,lof_ok,September
4661558,164,2023-09-06 12:19:47+00:00,51.1753573,4.4747445,40.0,45.0,220.0,224.0,813.0,809.0,85.0,85.0,81.0,81.0,61.0,36,corr_ok,lof_ok,September
11365553,164,2023-08-06 09:42:42+00:00,51.2056556,5.2528138,41.0,40.0,386.0,376.0,1875.0,1887.0,85.0,82.0,82.0,82.0,60.0,31,corr_ok,lof_ok,August
16116231,116,2023-07-12 16:10:47+00:00,51.0350664,3.7130771,41.0,42.0,372.0,345.0,1724.0,1323.0,86.0,81.0,85.0,85.0,2.0,28,corr_ok,lof_ok,July
14621836,116,2023-06-02 15:08:04+00:00,50.9995225,3.8015993,40.0,38.0,369.0,341.0,1783.0,1875.0,82.0,81.0,88.0,84.0,59.0,22,corr_ok,lof_ok,June
10244933,116,2023-03-28 11:23:28+00:00,50.7692367,3.8721121,5.0,4.0,0.0,24.0,0.0,0.0,5.0,2.0,4.0,2.0,12.0,13,corr_ok,lof_ok,March
12466536,123,2023-05-26 10:32:54+00:00,51.0382509,5.2817945,66.0,67.0,186.0,179.0,798.0,801.0,80.0,95.0,83.0,95.0,29.0,21,corr_ok,lof_ok,May
3865087,116,2023-09-01 04:20:22+00:00,50.7703429,3.8717033,25.0,32.0,224.0,175.0,796.0,796.0,78.0,77.0,78.0,77.0,1.0,35,corr_ok,lof_ok,September
4821288,116,2023-02-28 00:36:16+00:00,51.0143069,3.778565,18.0,31.0,196.0,172.0,803.0,797.0,85.0,80.0,82.0,82.0,59.0,9,corr_ok,lof_ok,February
15128739,164,2023-07-05 16:41:41+00:00,51.1444612,4.5313817,42.0,42.0,369.0,358.0,1762.0,1781.0,86.0,0.0,82.0,84.0,10.0,27,corr_outlier,lof_ok,July
1665454,116,2023-05-06 07:21:18+00:00,50.8304383,3.607975,41.0,42.0,193.0,165.0,796.0,802.0,86.0,86.0,91.0,89.0,6.0,18,corr_ok,lof_ok,May
7558265,116,2023-06-08 16:24:02+00:00,50.9812553,3.8024758,42.0,46.0,341.0,276.0,1496.0,1501.0,86.0,83.0,92.0,89.0,54.0,23,corr_ok,lof_ok,June
1629221,164,2023-03-23 20:55:04+00:00,51.190772,5.1148431,20.0,25.0,244.0,251.0,802.0,802.0,82.0,79.0,76.0,76.0,60.0,12,corr_ok,lof_outlier,March
5703924,116,2023-07-19 13:09:46+00:00,51.020688,3.7635717,40.0,41.0,210.0,169.0,847.0,823.0,86.0,87.0,90.0,91.0,25.0,29,corr_ok,lof_ok,July
9485599,123,2023-04-28 13:40:37+00:00,51.1687125,4.7868117,37.0,37.0,207.0,200.0,812.0,795.0,84.0,83.0,84.0,84.0,60.0,17,corr_ok,lof_ok,April
8700849,123,2023-03-22 16:51:07+00:00,51.1956404,4.4326868,28.0,22.0,379.0,345.0,1290.0,1308.0,73.0,82.0,70.0,82.0,60.0,12,corr_ok,lof_ok,March
2015246,164,2023-09-07 03:22:23+00:00,51.1905529,5.1142842,22.0,24.0,255.0,258.0,801.0,810.0,82.0,80.0,77.0,74.0,60.0,36,corr_ok,lof_outlier,September
14278597,116,2023-09-01 07:37:22+00:00,51.0209329,3.7641638,35.0,37.0,200.0,175.0,800.0,796.0,81.0,83.0,89.0,82.0,53.0,35,corr_ok,lof_outlier,September
11109520,164,2023-06-28 03:09:02+00:00,51.2459618,5.5405492,27.0,38.0,227.0,220.0,799.0,800.0,82.0,79.0,82.0,82.0,59.0,26,corr_ok,lof_ok,June
7730548,116,2023-06-29 05:38:46+00:00,50.7423229,3.6025858,25.0,37.0,231.0,182.0,807.0,802.0,78.0,77.0,79.0,76.0,56.0,26,corr_ok,lof_ok,June
5279213,116,2023-03-31 22:02:44+00:00,50.7696017,3.8723289,10.0,8.0,0.0,17.0,0.0,0.0,9.0,7.0,9.0,9.0,59.0,13,corr_ok,lof_ok,March
11630272,116,2023-02-16 08:01:45+00:00,51.0354835,3.7110761,21.0,37.0,203.0,169.0,802.0,804.0,77.0,76.0,82.0,79.0,57.0,7,corr_ok,lof_ok,February
2697137,116,2023-02-06 15:27:23+00:00,51.0139316,3.7798207,15.0,21.0,351.0,282.0,804.0,804.0,56.0,55.0,49.0,49.0,10.0,6,corr_ok,lof_ok,February
6562030,164,2023-02-16 06:34:25+00:00,51.0382975,5.2812304,21.0,36.0,218.5,205.0,796.5,796.5,83.5,82.0,84.0,84.5,30.0,7,corr_ok,lof_ok,February
4093969,123,2023-04-08 20:16:37+00:00,51.2057735,5.253896,38.0,39.0,365.0,351.0,2003.0,1995.0,82.0,81.0,80.0,83.0,60.0,14,corr_ok,lof_ok,April
8571961,123,2023-04-23 10:36:47+00:00,51.1589902,4.6565146,38.0,38.0,369.0,382.0,1903.0,1898.0,83.0,82.0,78.0,81.0,60.0,16,corr_ok,lof_ok,April
3776477,123,2023-04-28 14:18:38+00:00,51.1553518,5.1927591,41.0,41.0,362.0,372.0,1961.0,1945.0,82.0,84.0,82.0,87.0,60.0,17,corr_ok,lof_ok,April
12438774,116,2023-05-12 02:36:40+00:00,50.8562791,3.6075603,15.0,23.0,303.0,248.0,808.0,803.0,62.0,60.0,55.0,52.0,59.0,19,corr_ok,lof_ok,May
14791923,116,2023-06-15 01:00:20+00:00,51.015939,3.773453,26.0,31.0,293.0,231.0,807.0,802.0,65.0,64.0,58.0,58.0,53.0,24,corr_ok,lof_ok,June
3805546,116,2023-04-24 03:12:33+00:00,50.7748732,3.8730999,13.0,23.0,320.0,244.0,793.0,794.0,62.0,61.0,55.0,53.0,9.0,17,corr_ok,lof_ok,April
12913378,116,2023-06-16 03:58:37+00:00,50.7701622,3.8717923,32.0,33.0,244.0,196.0,806.0,800.0,76.0,74.0,72.0,69.0,1.0,24,corr_ok,lof_ok,June
814627,116,2023-04-21 05:39:34+00:00,51.0415449,3.752796,42.0,42.0,376.0,331.0,1680.0,1868.0,85.0,86.0,90.0,89.0,46.0,16,corr_ok,lof_ok,April
15804589,164,2023-05-29 17:11:37+00:00,51.2460599,5.5414874,25.0,40.0,244.0,241.0,797.0,808.0,81.0,80.0,79.0,82.0,60.0,22,corr_ok,lof_ok,May
8221211,116,2023-02-09 10:08:44+00:00,50.9669754,3.6287114,41.0,36.0,351.0,279.0,1498.0,1500.0,85.0,86.0,89.0,88.0,5.0,6,corr_ok,lof_ok,February
12779624,123,2023-03-03 14:47:50+00:00,51.1815944,4.8298484,22.0,28.0,231.0,193.0,795.0,791.0,73.0,82.0,0.0,83.0,60.0,9,corr_outlier,lof_ok,March
10924717,123,2023-03-01 08:20:47+00:00,51.1172005,5.2579218,30.0,27.0,220.0,196.0,807.0,799.0,78.0,79.0,0.0,84.0,61.0,9,corr_outlier,lof_ok,March
11887006,164,2023-07-02 10:08:33+00:00,51.2153644,4.4206659,36.0,31.0,231.0,238.0,799.0,800.0,81.0,79.0,77.0,77.0,53.0,26,corr_ok,lof_ok,July
8906695,116,2023-02-20 10:43:06+00:00,51.0401285,3.6942997,16.0,11.0,327.0,276.0,791.0,798.0,60.0,55.0,58.0,53.0,2.0,8,corr_ok,lof_outlier,February
15545487,123,2023-04-09 12:26:53+00:00,51.225323,5.4380622,37.0,31.0,217.0,196.0,795.0,792.0,78.0,82.0,78.0,82.0,60.0,14,corr_ok,lof_ok,April
11270328,116,2023-05-10 12:52:44+00:00,51.0397402,3.6947274,31.0,30.0,217.0,175.0,797.0,798.0,78.0,76.0,78.0,75.0,55.0,19,corr_ok,lof_ok,May
7039753,164,2023-01-31 07:02:17+00:00,51.1905288,5.1142923,9.0,17.0,238.0,238.0,801.0,800.0,81.0,79.0,80.0,78.0,63.0,5,corr_ok,lof_ok,January
16133291,164,2023-07-03 06:22:24+00:00,51.241973,5.4970093,38.0,40.0,410.0,400.0,1819.0,0.0,84.0,81.0,79.0,80.0,30.0,27,corr_ok,lof_ok,July
14654543,164,2023-02-08 22:04:24+00:00,50.9351091,5.3111233,12.0,6.0,241.0,227.0,796.0,797.0,81.0,80.0,81.0,79.0,63.0,6,corr_ok,lof_ok,February
16326782,116,2023-08-21 02:07:58+00:00,51.015436,3.7746396,26.0,36.0,217.0,175.0,807.0,797.0,79.0,77.0,79.0,77.0,59.0,34,corr_ok,lof_ok,August
5765291,116,2023-05-09 19:59:38+00:00,51.1805803,3.5754714,34.0,34.0,207.0,169.0,799.0,796.0,78.0,77.0,82.0,81.0,3.0,19,corr_ok,lof_ok,May
10877671,164,2023-01-27 05:20:58+00:00,51.1726731,4.8061382,18.0,16.0,227.0,220.0,800.0,798.0,82.0,82.0,82.0,83.0,60.0,4,corr_ok,lof_ok,January
15816160,164,2023-05-06 04:33:10+00:00,51.1905683,5.1143371,13.0,16.0,238.0,234.0,800.0,809.0,82.0,80.0,74.0,76.0,59.0,18,corr_ok,lof_outlier,May
13440001,116,2023-07-21 13:30:39+00:00,50.9302227,3.7802393,45.0,43.0,334.0,293.0,1658.0,1695.0,90.0,87.0,93.0,92.0,61.0,29,corr_ok,lof_ok,July
12984245,123,2023-03-16 05:30:14+00:00,51.1458916,4.5985009,35.0,32.0,386.0,382.0,1674.0,1671.0,76.0,79.0,77.0,81.0,60.0,11,corr_ok,lof_ok,March
12850776,116,2023-02-28 03:36:19+00:00,51.0399558,3.6933875,20.0,23.0,213.0,175.0,784.0,795.0,77.0,76.0,77.0,74.0,4.0,9,corr_ok,lof_ok,February
14828712,123,2023-05-18 11:38:34+00:00,51.2119495,5.3210865,45.0,36.0,355.0,382.0,1499.0,1495.0,83.0,83.0,80.0,85.0,60.0,20,corr_ok,lof_outlier,May
4561472,123,2023-03-05 13:15:53+00:00,51.2036034,5.2326825,36.0,34.0,376.0,362.0,1906.0,1899.0,75.0,82.0,0.0,83.0,60.0,9,corr_outlier,lof_ok,March
7713920,123,2023-02-19 07:47:38+00:00,51.2097898,5.2933294,44.0,40.0,382.0,376.0,1813.0,1818.0,82.0,86.0,83.0,87.0,59.0,7,corr_ok,lof_ok,February
4128938,164,2023-07-01 04:00:14+00:00,51.2154234,4.4206985,26.0,31.0,238.0,241.0,802.0,802.0,79.0,79.0,76.0,77.0,60.0,26,corr_ok,lof_outlier,July
9448588,164,2023-04-02 03:53:46+00:00,51.2110069,5.3048733,16.0,0.0,445.0,0.0,1892.0,0.0,81.0,81.0,75.0,79.0,90.0,13,corr_outlier,lof_outlier,April
14573404,123,2023-04-05 05:22:27+00:00,51.2156712,5.4242243,36.0,33.0,200.0,196.0,799.0,811.0,82.0,83.0,84.0,84.0,63.0,14,corr_ok,lof_ok,April
13178673,123,2023-04-07 20:48:41+00:00,51.150811,4.6176059,35.0,33.0,355.0,358.0,1498.0,1500.0,85.0,86.0,87.0,89.0,61.0,14,corr_ok,lof_ok,April
3251240,116,2023-03-22 08:49:34+00:00,51.1798749,3.5763729,38.0,37.0,193.0,165.0,805.0,793.0,82.0,80.0,89.0,89.0,54.0,12,corr_ok,lof_ok,March
7302496,116,2023-08-22 05:55:28+00:00,51.0391404,3.6966033,39.0,41.0,207.0,172.0,807.0,798.0,80.0,77.0,84.0,81.0,53.0,34,corr_ok,lof_ok,August
12918919,116,2023-06-22 15:59:38+00:00,51.0359062,3.7101822,39.0,43.0,207.0,169.0,801.0,799.0,82.0,81.0,85.0,84.0,44.0,25,corr_ok,lof_ok,June
15517443,164,2023-06-28 16:49:20+00:00,51.2059068,4.426402,42.0,38.0,220.0,213.0,800.0,804.0,85.0,82.0,80.0,83.0,61.0,26,corr_ok,lof_outlier,June
10286113,116,2023-02-28 01:58:17+00:00,51.0140564,3.7790842,20.0,31.0,203.0,179.0,802.0,798.0,80.0,76.0,82.0,75.0,3.0,9,corr_ok,lof_ok,February
11935484,116,2023-01-30 14:25:25+00:00,51.0225638,3.7604885,18.0,13.0,217.0,182.0,793.0,810.0,78.0,77.0,77.0,74.0,54.0,5,corr_ok,lof_ok,January
7300818,164,2023-08-16 16:32:11+00:00,50.9359262,5.3074893,25.666666666666668,22.0,326.0,303.3333333333333,1159.6666666666667,1113.3333333333333,83.0,54.0,77.66666666666667,79.33333333333333,11.0,33,corr_ok,lof_outlier,August
3798262,116,2023-04-26 05:23:18+00:00,50.8514259,3.8115847,30.0,43.0,355.0,279.0,1399.0,1396.0,84.0,81.0,84.0,82.0,55.0,17,corr_ok,lof_ok,April
11637568,123,2023-02-25 15:49:49+00:00,51.246184,5.5429053,15.0,25.0,255.0,213.0,798.0,808.0,70.0,80.0,74.0,79.0,60.0,8,corr_ok,lof_ok,February
3020585,116,2023-02-15 17:37:42+00:00,50.742309500000005,3.602526,21.0,35.0,211.5,172.0,797.5,804.5,77.0,76.0,80.5,76.0,59.0,7,corr_ok,lof_ok,February
2730491,164,2023-06-08 14:57:57+00:00,51.1906692,5.1148593,33.0,42.0,244.0,238.0,803.0,800.0,81.0,80.0,76.0,77.0,60.0,23,corr_ok,lof_ok,June
14522277,116,2023-03-02 00:40:33+00:00,51.0143052,3.7792116,15.0,30.0,203.0,172.0,788.0,802.0,82.0,84.0,81.0,79.0,19.0,9,corr_ok,lof_ok,March
14517785,116,2023-03-13 14:31:28+00:00,51.0416,3.6822751,22.0,34.0,213.0,175.0,797.0,803.0,77.0,76.0,77.0,74.0,61.0,11,corr_ok,lof_ok,March
2172900,164,2023-07-05 15:59:02+00:00,51.190308,5.112982,37.0,42.0,210.0,217.0,799.0,797.0,82.0,79.0,84.0,82.0,60.0,27,corr_ok,lof_ok,July
5583866,116,2023-04-21 05:57:38+00:00,51.1258031,3.6684824,40.0,36.0,196.0,155.0,800.0,800.0,82.0,82.0,91.0,92.0,56.0,16,corr_ok,lof_ok,April
15536603,164,2023-07-29 16:10:54+00:00,50.937982,5.3106764,36.0,33.0,427.0,0.0,1889.0,0.0,83.0,0.0,79.0,78.0,30.0,30,corr_outlier,lof_outlier,July
7913320,123,2023-05-16 14:22:50+00:00,51.2399421,5.4749634,52.0,45.0,210.0,210.0,800.0,799.0,80.0,83.0,74.0,82.0,61.0,20,corr_ok,lof_outlier,May
1709170,164,2023-07-21 02:22:31+00:00,50.9362038,5.3122272,20.0,27.0,258.0,248.0,804.0,797.0,81.0,80.0,76.0,77.0,59.0,29,corr_ok,lof_outlier,July
15444038,164,2023-09-07 14:36:04+00:00,51.2401427,5.4771341,50.0,48.0,403.0,382.0,1955.0,1950.0,85.0,86.0,82.0,85.0,60.0,36,corr_ok,lof_ok,September
